Trim_ID,Make,Model,Year,Style,Trim,Body_style,Description,Rating,EPA_class,Pct_domestic_content,Origin,URL,Image,Price,Drivetrain,Engine,Engine_size_liters,Engine_size_inches,Max_horsepower,RPM_max_hp,Max_torque,RPM_max_torque,Transmission_type,Transmission_gears,CO2_emmissions,MPG_city,MPG_highway,MPG_combined,Fuel_capacity_gallons,Range_combined,Range_city,Range_highway,Wheelbase_inches,Length_inches,Width_inches,Height_inches,Ground_clearance_inches,Turning_diameter_ft,Front_wheel_size_inches,Rear_wheel_size_inches,Same_size_wheels,Seating_capacity,Cabin_volume_cubic_ft,Cargo_space_cubic_ft,GVWR_pounds,Curb_weight_pounds,Payload_capacity_pounds,Towing_capacity_pounds
423595,Volkswagen,Atlas Cross Sport,2022,Volkswagen Atlas Cross Sport,Atlas Cross Sport 2.0T SE FWD,suv,"Based on the boxy Atlas, the 2022 Volkswagen Atlas Cross Sport adopts a more rakish design but loses the third row of seats in the process.",6.5,Small SUV 2WD,0,foreign,https://www.caranddriver.com/volkswagen/atlas-cross-sport/specs/2022/volkswagen_atlas-cross-sport_volkswagen-atlas-cross-sport_2022/423595,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_atlas-cross-sport_volkswagen-atlas-cross-sport_2022-1629745705941.jpg,33970,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,235,5400,258,1600,Automatic w/OD,8,7.7,21,25,23,18.6,427.8,390.6,465,117.3,195.5,78.3,67.8,,40.5,18 X 8,18 X 8,TRUE,5,112,77.8,5467,4123,1344,2000
425487,Volkswagen,Golf GTI,2022,Volkswagen Golf GTI 5-door,Golf GTI 2.0T S Manual,hatchback,VW has reinvented and reinvigorated the already exceptional Golf GTI for its eighth generation with evolutionary styling and upped its power levels.,9.5,Compact Cars,0.12,foreign,https://www.caranddriver.com/volkswagen/golf-gti/specs/2022/volkswagen_golf-gti_volkswagen-golf-gti-5-door_2022/425487,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-volkswagen-golf-gti-103-1620849060.jpg,30540,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,2,121,241,5000,273,1750,Manual w/OD,6,6.3,24,34,28,13.2,369.6,316.8,448.8,103.6,168.8,70.4,57.6,4.7,35.8,18 X 7.5,18 X 7.5,TRUE,5,91.9,34.5,,3113,,
425485,Volkswagen,Golf R,2022,Volkswagen Golf R,Golf R 2.0T Manual,hatchback,"The new Golf R returns as Volkswagen's ultimate hot hatch, now boasting 315 horsepower and other performance enhancements that have our full attention.",9.5,Compact Cars,0.085,foreign,https://www.caranddriver.com/volkswagen/golf-r/specs/2022/volkswagen_golf-r_volkswagen-golf-r_2022/425485,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-vw-golf-r-us-drive-102-1627929068.jpg,44640,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,315,5900,280,1900,Manual w/OD,6,7.7,20,28,23,14.5,333.5,290,406,103.5,168.9,70.4,57.7,4.7,39.3,19 X 8,19 X 8,TRUE,5,91.9,34.5,,3417,,
425858,Volkswagen,Jetta,2022,Volkswagen Jetta,Jetta S Manual,sedan,"The 2022 Volkswagen Jetta isn't the snazziest or most exciting compact car, but it's very refined for its class and enjoys a roomy cabin and a big trunk.",8.5,Compact Cars,0.01,foreign,https://www.caranddriver.com/volkswagen/jetta/specs/2022/volkswagen_jetta_volkswagen-jetta_2022/425858,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-volkswagen-jetta-sel-102-1629724079.jpg,21190,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,1.5,91,158,5500,184,1750,Manual w/OD,6,5.2,29,43,34,13.2,448.8,382.8,567.6,105.7,186.5,70.8,57.7,5.5,36.7,16 X 6.5,16 X 6.5,TRUE,5,94.7,14.1,,2915,,
425856,Volkswagen,Jetta GLI,2022,Volkswagen Jetta GLI,Jetta GLI Autobahn Manual,sedan,"There's no other sedan at this price point that's as practical, as refined, and—most importantly—as fun to drive as the Volkswagen Jetta GLI.",9,Compact Cars,0.01,foreign,https://www.caranddriver.com/volkswagen/jetta-gli/specs/2022/volkswagen_jetta-gli_volkswagen-jetta-gli_2022/425856,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_jetta-gli_volkswagen-jetta-gli_2022-1636655319956.jpg,31990,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,228,5000,258,1500,Manual w/OD,6,5.8,26,37,30,13.2,396,343.2,488.4,105.6,186.9,70.8,57.9,5.7,36.7,18 X 7.5,18 X 7.5,TRUE,5,94.7,14.1,,3272,,
423394,Volkswagen,Passat,2022,Volkswagen Passat,Passat 2.0T SE Auto,sedan,"Apart from its notable refinement and popular features, the Volkswagen Passat mostly fails to stand out compared with other family sedans.",7,Midsize Cars,0.39,foreign,https://www.caranddriver.com/volkswagen/passat/specs/2022/volkswagen_passat_volkswagen-passat_2022/423394,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-vw-passat-limited-edition-106-1626728438.jpg,28290,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,2,121,174,5000,206,1700,Automatic w/OD,6,6.3,24,36,28,18.5,518,444,666,110.4,193.6,72.6,58.7,5.7,36.4,18 X 8,18 X 8,TRUE,5,101,15.9,,3369,,
420478,Volkswagen,Taos,2022,Volkswagen Taos,Taos S FWD,suv,The 2022 Volkswagen Taos is the latest subcompact crossover to thrive off the public's insatiable appetite for SUVs of all shapes and sizes.,8,Small SUV 2WD,0.209130435,foreign,https://www.caranddriver.com/volkswagen/taos/specs/2022/volkswagen_tarek_volkswagen-taos_2022/420478,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_tarek_volkswagen-taos_2022-1624485469705.jpg,24190,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,1.5,91,158,5500,184,1750,Automatic w/OD,8,5.7,28,36,31,13.2,409.2,369.6,475.2,105.9,175.8,72.5,64.4,6.4,37.6,17 X 7,17 X 7,TRUE,5,99.5,65.9,4343,3175,1168,
424089,Volkswagen,Tiguan,2022,Volkswagen Tiguan,Tiguan 2.0T S FWD,suv,"The 2022 VW Tiguan is the compact SUV with a distinctly European accent, spry handling, and an available third row, but don't expect GTI-level friskiness.",9.5,Small SUV 2WD,0.07,foreign,https://www.caranddriver.com/volkswagen/tiguan/specs/2022/volkswagen_tiguan_volkswagen-tiguan_2022/424089,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-volkswagen-tiguan-us-spec-101-1620753302.jpg,27190,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,2,121,184,6000,221,1900,Automatic w/OD,8,6.8,23,30,26,15.3,397.8,351.9,459,109.9,186.1,72.4,66.4,7.4,37.7,17 X 7,17 X 7,TRUE,7,124,65.3,5181,3765,1416,1500
416097,Volkswagen,Golf,2021,Volkswagen Golf,Golf 1.4T TSI Manual,hatchback,"With capacious cargo space and splendid driving manners, the Volkswagen Golf is a great compact hatchback, but it lives in the shadow of the hot GTI.",9,Compact Cars,0.085,foreign,https://www.caranddriver.com/volkswagen/golf/specs/2021/volkswagen_golf_volkswagen-golf_2021/416097,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_golf_volkswagen-golf_2021-1602604295796.jpg,24190,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,1.4,85,147,5000,184,1400,Manual w/OD,6,5.4,29,39,33,13.2,435.6,382.8,514.8,103.8,167.6,70.8,58.2,5.4,35.8,16 X 6.5,16 X 6.5,TRUE,5,93.5,53.7,,2945,,
418042,Volkswagen,ID.4,2021,Volkswagen ID.4,ID.4 Pro RWD,suv,"Volkswagen's first foray into all-electric motoring is the ID.4 compact SUV, which offers up to 250 miles of driving range and a minimalistic interior design.",8,Small SUV 2WD,0.01,foreign,https://www.caranddriver.com/volkswagen/id4/specs/2021/volkswagen_i.d.-crozz_volkswagen-i.d.-crozz_2021/418042,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_i.d.-crozz_volkswagen-i.d.-crozz_2021-1606750116797.jpg,41190,Rear Wheel Drive,Electric,,,201,,229,,Automatic,1,,,,,,,,,108.9,180.5,72.9,64.4,,33.6,19 X 8,19 X 8,TRUE,5,99.9,64.2,5644,4559,1085,2200
403526,Volkswagen,Beetle,2019,Volkswagen Beetle,Beetle S Auto,coupe,"Its shape is among the most distinctive on the road; happily, the Beetle, offered as a coupe or a convertible, is as fun to drive as it looks.",6,Compact Cars,0.209130435,foreign,https://www.caranddriver.com/volkswagen/beetle/specs/2019/volkswagen_beetle_volkswagen-beetle_2019/403526,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_beetle_volkswagen-beetle_2019-1637256752948.jpg,21790,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,2,121,174,5000,184,1500,Automatic w/OD,6,6.1,26,33,29,14.5,420.5,377,478.5,100.1,168.8,71.9,58.6,5.7,35.4,16 X 6.5,16 X 6.5,TRUE,4,85.1,29.9,,3045,,
404734,Volkswagen,e-Golf,2019,Volkswagen e-Golf,e-Golf 4-Door SE,hatchback,"With all the sprightliness and most of the practicality of the regular Golf, the 2019 VW e-Golf is Volkswagen's electric car, and provides all-electric motoring in a handsome little package.",9,Compact Cars,0.085,foreign,https://www.caranddriver.com/volkswagen/e-golf/specs/2019/volkswagen_e-golf_volkswagen-e-golf_2019/404734,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_e-golf_volkswagen-e-golf_2019-1543359123799.jpg,32790,Front Wheel Drive,Electric,,,134,,214,,Automatic,1,,,,,,,,,103.5,168.1,70.8,57.2,,35.8,16 X 6.5,16 X 6.5,TRUE,5,93.5,52.7,,3455,,
403709,Volkswagen,Golf Alltrack,2019,Volkswagen Golf Alltrack,Golf Alltrack 1.8T S Manual,,"Just when you thought station wagons had all but disappeared, they have found a way to stay relevant: by mimicking crossovers.",9,Small Station Wagons,0.085,foreign,https://www.caranddriver.com/volkswagen/golf-alltrack/specs/2019/volkswagen_golf-alltrack_2019-volkswagen-golf-alltrack_2019/403709,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_golf-alltrack_2019-volkswagen-golf-alltrack_2019-1543436667059.jpg,27790,All Wheel Drive,Intercooled Turbo Regular Unleaded I-4,1.8,110,168,4500,199,1600,Manual w/OD,6,7.4,21,30,24,14.5,348,304.5,435,103.5,180.2,70.8,59.6,6.9,35.8,17 X 7,17 X 7,TRUE,5,94.3,66.5,,3351,,
403642,Volkswagen,Golf SportWagen,2019,Volkswagen Golf SportWagen,Golf SportWagen 1.4T S Manual,station wagon,We've been singing the praises of the Volkswagen Golf for a decade.,9,Small Station Wagons,0,foreign,https://www.caranddriver.com/volkswagen/golf-sportwagen/specs/2019/volkswagen_golf-sportwagen_volkswagen-golf-sportwagen_2019/403642,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_golf-sportwagen_volkswagen-golf-sportwagen_2019-1543436988058.jpg,22790,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,1.4,85,147,5000,184,1400,Manual w/OD,6,5.5,29,37,32,13.2,422.4,382.8,488.4,103.5,179.8,70.8,58.3,5.4,35.8,15 X 6,15 X 6,TRUE,5,94.3,66.5,,3053,,
387712,Volkswagen,CC,2017,Volkswagen CC,CC 2.0T Sport DSG,sedan,Volkswagen's top-of-the-line CC is an appealing—albeit aging—family sedan.,7,Compact Cars,0.209130435,foreign,https://www.caranddriver.com/volkswagen/cc/specs/2017/volkswagen_cc_volkswagen-cc_2017/387712,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/6763.jpg,35340,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,200,5100,207,1700,Auto-Shift Manual w/OD,6,7.1,22,31,25,18.5,462.5,407,573.5,106.7,189.1,73,55.8,4.9,37.4,17 X 8,17 X 8,TRUE,5,93.6,13.2,,3369,,
387893,Volkswagen,Touareg,2017,Volkswagen Touareg,Touareg V6 Sport w/Technology,suv,"The Touareg is attractive, comfortable, and has good road manners, but competitors offer more for less money.",6,,0.209130435,foreign,https://www.caranddriver.com/volkswagen/touareg-2017/specs/2017/volkswagen_touareg_volkswagen-touareg_2017/387893,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7885.jpg,50405,All Wheel Drive,Premium Unleaded V-6,3.6,220,280,6200,266,2500,Automatic w/OD,8,9.2,17,23,19,26.4,501.6,448.8,607.2,113.9,188.8,76.4,68.2,,39,18 X 8,18 X 8,TRUE,5,,64,2800,4696,-1896,7716
377903,Volkswagen,Eos,2016,Volkswagen Eos,Eos 2dr Conv Komfort,convertible,"The Eos is a clever little combo: Its folding hardtop makes it a closed coupe, an open-air convertible, and the roof has a sliding sunroof, too.",5,Subcompact Cars,0.209130435,foreign,https://www.caranddriver.com/volkswagen/eos/specs/2016/volkswagen_eos_volkswagen-eos_2016/377903,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7423.jpg,32860,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,121,200,5100,207,1700,Auto-Shift Manual w/OD,6,7.1,22,30,25,14.5,362.5,319,435,101.5,174.1,70.5,56.9,5.6,35.8,17 X 7.5,17 X 7.5,TRUE,4,77.4,6.6,,3508,,
337232,Volkswagen,Routan,2012,Volkswagen Routan,Routan 4dr Wgn S,van,The company that credits itself with inventing the minivan turns to Chrysler to stay in the game.,5,2WD Minivan,0.209130435,foreign,https://www.caranddriver.com/volkswagen/routan/specs/2012/volkswagen_routan_volkswagen-routan_2012/337232,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_routan_volkswagen-routan_2012-1638376280956.jpg,27840,Front Wheel Drive,Gas/Ethanol V6,3.6,220,283,6350,260,4400,Automatic w/manual shift,6,9.3,17,25,20,20.5,410,348.5,512.5,121.2,202.5,76.9,68.9,6.1,38,16 x -TBD-,16 x -TBD-,TRUE,7,163.5,140.6,,4494,,
316105,Volkswagen,New Beetle,2010,Volkswagen New Beetle convertible,New Beetle 2dr Convertible,convertible,The Beetle's roly-poly retro shape is built upon the bones of the previous-generation Golf.,4,Minicompact car,0.209130435,foreign,https://www.caranddriver.com/volkswagen/new-beetle/specs/2010/volkswagen_new-beetle_volkswagen-new-beetle-convertible_2010/316105,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volkswagen_new-beetle_volkswagen-new-beetle-convertible_2010-1637258944014.jpg,27140,Front Wheel Drive,Gas I5,2.5,151,150,5000,170,3750,Automatic w/OD,6,8.1,20,28,23,14.5,333.5,290,406,98.8,161.1,67.9,59.1,4.7,35.8,16 x 6.5,16 x 6.5,TRUE,4,78,5,,3248,,
302127,Volkswagen,Rabbit,2009,Volkswagen Rabbit 3-door hatchback,Rabbit 2dr HB Man S,hatchback,The Rabbit replaced the aged Golf in 2007 and is basically a hatchback Jetta.,8,Compact,0.209130435,foreign,https://www.caranddriver.com/volkswagen/rabbit/specs/2009/volkswagen_rabbit_volkswagen-rabbit-3-door-hatchback_2009/302127,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/2702.jpg,17000,Front Wheel Drive,Gas I5,2.5,151,170,5700,177,4250,Manual w/OD,5,,21,30,24,14.5,348,304.5,435,101.5,165.8,69.3,58.2,5.4,35.7,15 x 6,15 x 6,TRUE,5,94,,,3072,,
424275,Volvo,C40 Recharge,2022,C40 Recharge,C40 Recharge Pure Electric P8 eAWD Ultimate,suv,"Volvo gets into the SUV-coupe segment with the C40 Recharge, which inherits its 402-hp all-electric powertrain and fashionable interior from the XC40 Recharge SUV.",7.5,Small SUV 4WD,0.7,domestic,https://www.caranddriver.com/volvo/c40-recharge/specs/2022/volvo_c40_c40_2022/424275,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volvo_c40_c40_2022-1629122471994.jpg,59845,All Wheel Drive,Electric,,,402,,486,,Automatic,1,,,,,,,,,,174.2,,,,,20 X 7.5,20 X 7.5,TRUE,5,,,,,,
421654,Volvo,S60,2022,Volvo S60,S60 B5 FWD Momentum,sedan,"The Volvo S60 sedan is highly sophisticated, with sharp styling, plenty of luxury, and lots of standard tech features, but other rivals are sportier to drive.",8,Compact Cars,0.01,foreign,https://www.caranddriver.com/volvo/s60/specs/2022/volvo_s60_volvo-s60_2022/421654,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volvo_s60_volvo-s60_2022-1634940153669.jpg,40295,Front Wheel Drive,Intercooled Turbo Gas/Electric I-4,2,120,247,5400,258,1800,Automatic w/OD,8,5.8,26,35,30,15.9,477,413.4,556.5,113.1,187.4,72.8,56.3,5.8,37.1,18 X 8,18 X 8,TRUE,5,,11.6,,3724,,
421678,Volvo,S90,2022,Volvo S90,S90 B6 AWD Momentum,sedan,"The Volvo S90 offers multiple hybrid powertrains including a plug-in version with all-electric driving range, a plush interior, and distinctive exterior styling.",8,Midsize Cars,0.02,foreign,https://www.caranddriver.com/volvo/s90/specs/2022/volvo_s90_volvo-s90_2022/421678,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volvo_s90_volvo-s90_2022-1629130555947.jpg,52895,All Wheel Drive,Intercooled Turbo Gas/Electric I-4,2,120,295,5400,310,2100,Automatic w/OD,8,6.7,23,31,26,15.9,413.4,365.7,492.9,120.5,200.4,74.6,57.1,,38.7,18 X 8,18 X 8,TRUE,5,,13.5,,4389,,
421744,Volvo,V60 / V60 Cross Country,2022,Volvo V60 Cross Country,V60 Cross Country T5 AWD,station wagon,"Practicality and luxury go hand-in-hand on the 2022 Volvo V60 Cross Country and V60 Recharge T8 Polestar, both of which are based on the automaker's S60 sedan.",8.5,Small Station Wagons,0,foreign,https://www.caranddriver.com/volvo/v60/specs/2022/volvo_v60_volvo-v60-cross-country_2022/421744,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2020-volvo-v60-t8-polestar-205-hdr-1579105927-mmp-1-1636042387.jpg,46795,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,120,250,5500,258,1500,Automatic w/OD,8,7.1,22,31,25,15.9,397.5,349.8,492.9,113.2,188.3,72.8,59.2,,37.1,18 X 8,18 X 8,TRUE,5,,50.9,,4031,,
421367,Volvo,XC40,2022,Volvo XC40,XC40 T4 FWD Momentum,suv,Volvo's fun and funky 2022 XC40 blends everything we love about the brand's large SUVs with a more youthful appearance and a charming driving demeanor.,9.5,Small SUV 2WD,0.01,foreign,https://www.caranddriver.com/volvo/xc40/specs/2022/volvo_xc40_volvo-xc40_2022/421367,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volvo_xc40_volvo-xc40_2022-1637351964801.jpg,35195,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,2,120,187,4700,221,1400,Automatic w/OD,8,6.8,23,32,26,14.2,369.2,326.6,454.4,106.4,174.2,73.3,65.3,8.3,37.4,18 X 7.5,18 X 7.5,TRUE,5,,47.2,,3627,,3500
422373,Volvo,XC40 Recharge,2022,Volvo XC40 Recharge,XC40 Recharge Pure Electric P8 eAWD Twin Plus,suv,"As fashionable as it is practical, the 2022 Volvo XC40 Recharge is another desirable all-electric SUV in a growing market segment.",8,Small SUV 4WD,0.7,domestic,https://www.caranddriver.com/volvo/xc40-recharge/specs/2022/volvo_volvo-xc40-recharge_volvo-xc40-recharge_2022/422373,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volvo_volvo-xc40-recharge_volvo-xc40-recharge_2022-1629123960376.jpg,56395,All Wheel Drive,Electric,,,402,,486,,Automatic,1,,,,,,,,,106.4,174.2,73.7,64.8,6.9,,19 X 7.5,19 X 7.5,TRUE,5,,47.4,,4741,,3307
414344,Volvo,XC60,2021,Volvo XC60,XC60 T5 AWD Momentum,suv,"Handsomely styled and thoughtfully designed, the 2022 Volvo XC60 is a Scandinavian take on the compact luxury SUV.",9,Small SUV 4WD,0.018,foreign,https://www.caranddriver.com/volvo/xc60/specs/2021/volvo_xc60_volvo-xc60_2021/414344,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volvo_xc60_volvo-xc60_2021-1597424438349.jpg,45095,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,120,250,5500,258,1500,Automatic w/OD,8,7.3,21,28,24,18.8,451.2,394.8,526.4,112.8,184.6,74.9,65.3,8.5,37.4,18 X 7.5,18 X 7.5,TRUE,5,,63.6,5359,4148,1211,3500
421946,Volvo,XC90,2022,Volvo XC90,XC90 T5 AWD Momentum 7P,suv,The Volvo XC90 raises its stock among mid-size SUVs with stunning styling inside and out as well as impressive features and a surprisingly quick plug-in hybrid.,9.5,Standard SUV 4WD,0.016666667,foreign,https://www.caranddriver.com/volvo/xc90/specs/2022/volvo_xc90_volvo-xc90_2022/421946,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volvo_xc90_volvo-xc90_2022-1635973650816.jpg,53495,All Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,120,250,5500,258,1500,Automatic w/OD,8,7.7,20,28,23,18.8,432.4,376,526.4,117.5,194.9,79.1,69.9,9.4,39.7,19 X 8,19 X 8,TRUE,7,103.8,65.5,6061,4516,1545,5000
421745,Volvo,V90 Cross Country,2022,Volvo V90 Cross Country,V90 Cross Country B6 AWD,station wagon,"Volvo is well known for its wagons, and the Swedish firm's latest long-roof model—the 2022 V90 Cross Country—is moving this body style upmarket.",8.5,Midsize Station Wagons,0,foreign,https://www.caranddriver.com/volvo/v90-cross-country/specs/2022/volvo_v90-cross-country_volvo-v90-cross-country_2022/421745,https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/2022-volvo-v90-cross-country-mmp-1-1634579249.jpg,56295,All Wheel Drive,Intercooled Turbo Gas/Electric I-4,2,120,295,5400,310,2100,Automatic w/OD,8,7,22,29,25,15.9,397.5,349.8,461.1,115.8,195.2,75.9,60.7,,39.4,19 X 7.5,19 X 7.5,TRUE,5,,69,,4213,,
413712,Volvo,V90,2021,Volvo V90,V90 T5 FWD R-Design,station wagon,The beautifully designed and undeniably Scandinavian 2021 Volvo V90 is the vehicle of choice for upscale but quirky families looking to avoid SUV monotony.,8.5,Midsize Station Wagons,0.01,foreign,https://www.caranddriver.com/volvo/v90/specs/2021/volvo_v90_volvo-v90_2021/413712,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/vdat/submodels/volvo_v90_volvo-v90_2021-1637351185508.jpg,52895,Front Wheel Drive,Intercooled Turbo Premium Unleaded I-4,2,120,250,5500,258,1500,Automatic w/OD,8,6.8,22,33,26,15.9,413.4,349.8,524.7,115.8,194.7,74.6,58.2,,38.7,19 X 8.5,19 X 8.5,TRUE,5,,69,,3976,,
376203,Volvo,S80,2016,Volvo S80,S80 4dr Sdn T5 Drive-E,sedan,"Hardly thrilling to behold, the S80 is a stoic Swedish sedan that assures you with a safe and comforting presence.",4,Midsize Cars,0.01,foreign,https://www.caranddriver.com/volvo/s80/specs/2016/volvo_s80_volvo-s80_2016/376203,https://hips.hearstapps.com/amv-prod-cad-assets.s3.amazonaws.com/media/assets/submodel/7078.jpg,44390,Front Wheel Drive,Intercooled Turbo Regular Unleaded I-4,2,120,240,5600,258,1500,Automatic w/OD,8,6.1,25,37,29,18.5,536.5,462.5,684.5,111.6,191.1,73.3,58.8,5.9,36.7,18 X 8,18 X 8,TRUE,5,97.7,14.9,,3719,,
